"","ensemblID","reactomeID","pwDesc"
"3822","ENSDARP00000139674","R-DRE-2565942","Regulation of PLK1 Activity at G2/M Transition"
"3823","ENSDARP00000139674","R-DRE-5620912","Anchoring of the basal body to the plasma membrane"
"3824","ENSDARP00000139674","R-DRE-69275","G2/M Transition"
"3825","ENSDARP00000139674","R-DRE-5617833","Assembly of the primary cilium"
"3826","ENSDARP00000139674","R-DRE-1640170","Cell Cycle"
"3827","ENSDARP00000139674","R-DRE-69278","Cell Cycle"
"3828","ENSDARP00000139791","R-DRE-422475","Axon guidance"
"3829","ENSDARP00000139791","R-DRE-416482","G alpha (12/13) signalling events"
"3830","ENSDARP00000139791","R-DRE-193704","p75 NTR receptor-mediated signalling"
"3831","ENSDARP00000139791","R-DRE-194315","Signaling by Rho GTPases"
"3832","ENSDARP00000139791","R-DRE-373755","Semaphorin interactions"
"3833","ENSDARP00000139791","R-DRE-1266738","Developmental Biology"
"3834","ENSDARP00000139791","R-DRE-193648","NRAGE signals death through JNK"
"3835","ENSDARP00000139791","R-DRE-204998","Cell death signalling via NRAGE"
"3836","ENSDARP00000139791","R-DRE-372790","Signaling by GPCR"
"3837","ENSDARP00000139791","R-DRE-400685","Sema4D in semaphorin signaling"
"3838","ENSDARP00000139791","R-DRE-416572","Sema4D induced cell migration and growth-cone collapse"
"3839","ENSDARP00000139791","R-DRE-166520","Signalling by NGF"
"3840","ENSDARP00000139791","R-DRE-388396","GPCR downstream signaling"
"3841","ENSDARP00000139791","R-DRE-162582","Signal Transduction"
"3842","ENSDARP00000139791","R-DRE-194840","Rho GTPase cycle"
"3843","ENSDARP00000139842","R-DRE-2029485","Role of phospholipids in phagocytosis"
"3844","ENSDARP00000139842","R-DRE-2029480","Fcgamma receptor (FCGR) dependent phagocytosis"
"3845","ENSDARP00000139842","R-DRE-168256","Immune System"
"3846","ENSDARP00000139842","R-DRE-168249","Innate Immune System"
"3847","ENSDARP00000139868","R-DRE-1430728","Metabolism"
"3848","ENSDARP00000139868","R-DRE-71291","Metabolism of amino acids and derivatives"
"3849","ENSDARP00000139868","R-DRE-350562","Regulation of ornithine decarboxylase (ODC)"
"3850","ENSDARP00000139868","R-DRE-351202","Metabolism of polyamines"
"3851","ENSDARP00000139881","R-DRE-422475","Axon guidance"
"3852","ENSDARP00000139881","R-DRE-1266738","Developmental Biology"
"3853","ENSDARP00000139881","R-DRE-373752","Netrin-1 signaling"
"3854","ENSDARP00000139928","R-DRE-1280218","Adaptive Immune System"
"3855","ENSDARP00000139928","R-DRE-2132295","MHC class II antigen presentation"
"3856","ENSDARP00000139928","R-DRE-168256","Immune System"
"3857","ENSDARP00000139933","R-DRE-209776","Amine-derived hormones"
"3858","ENSDARP00000139933","R-DRE-209931","Serotonin and melatonin biosynthesis"
"3859","ENSDARP00000139933","R-DRE-1430728","Metabolism"
"3860","ENSDARP00000139933","R-DRE-71291","Metabolism of amino acids and derivatives"
"3861","ENSDARP00000140007","R-DRE-140534","Ligand-dependent caspase activation"
"3862","ENSDARP00000140007","R-DRE-3371378","Regulation by c-FLIP"
"3863","ENSDARP00000140007","R-DRE-75158","TRAIL  signaling"
"3864","ENSDARP00000140007","R-DRE-5218859","Regulated Necrosis"
"3865","ENSDARP00000140007","R-DRE-75893","TNF signaling"
"3866","ENSDARP00000140007","R-DRE-5357786","TNFR1-induced proapoptotic signaling"
"3867","ENSDARP00000140007","R-DRE-109581","Apoptosis"
"3868","ENSDARP00000140007","R-DRE-5357801","Programmed Cell Death"
"3869","ENSDARP00000140007","R-DRE-75157","FasL/ CD95L signaling"
"3870","ENSDARP00000140007","R-DRE-73887","Death Receptor Signalling"
"3871","ENSDARP00000140007","R-DRE-69416","Dimerization of procaspase-8"
"3872","ENSDARP00000140007","R-DRE-5213460","RIPK1-mediated regulated necrosis"
"3873","ENSDARP00000140007","R-DRE-5357769","Caspase activation via extrinsic apoptotic signalig pathway"
"3874","ENSDARP00000140007","R-DRE-5675482","Regulation of necroptotic cell death"
"3875","ENSDARP00000140007","R-DRE-162582","Signal Transduction"
"3876","ENSDARP00000140007","R-DRE-5218900","CASP8 activity is inhibited"
"3877","ENSDARP00000140013","R-DRE-76005","Response to elevated platelet cytosolic Ca2+"
"3878","ENSDARP00000140013","R-DRE-114608","Platelet degranulation "
"3879","ENSDARP00000140013","R-DRE-109582","Hemostasis"
"3880","ENSDARP00000140013","R-DRE-76002","Platelet activation"
"3881","ENSDARP00000140110","R-DRE-983712","Ion channel transport"
"3882","ENSDARP00000140110","R-DRE-917937","Iron uptake and transport"
"3883","ENSDARP00000140110","R-DRE-1222556","ROS"
"3884","ENSDARP00000140110","R-DRE-382551","Transmembrane transport of small molecules"
"3885","ENSDARP00000140110","R-DRE-168256","Immune System"
"3886","ENSDARP00000140110","R-DRE-162582","Signal Transduction"
"3887","ENSDARP00000140110","R-DRE-77387","Insulin receptor recycling"
"3888","ENSDARP00000140110","R-DRE-917977","Transferrin endocytosis and recycling"
"3889","ENSDARP00000140110","R-DRE-74752","Signaling by Insulin receptor"
"3890","ENSDARP00000140196","R-DRE-392499","Metabolism of proteins"
"3891","ENSDARP00000140196","R-DRE-597592","Post-translational protein modification"
"3892","ENSDARP00000140196","R-DRE-162710","Synthesis of glycosylphosphatidylinositol (GPI)"
"3893","ENSDARP00000140196","R-DRE-163125","Post-translational modification: synthesis of GPI-anchored proteins"
"3894","ENSDARP00000140203","R-DRE-6788656","Histidine"
"3895","ENSDARP00000140203","R-DRE-1430728","Metabolism"
"3896","ENSDARP00000140203","R-DRE-71291","Metabolism of amino acids and derivatives"
"3897","ENSDARP00000140203","R-DRE-71064","Lysine catabolism"
"3898","ENSDARP00000140263","R-DRE-426496","Post-transcriptional silencing by small RNAs"
"3899","ENSDARP00000140263","R-DRE-74160","Gene Expression"
"3900","ENSDARP00000140263","R-DRE-211000","Gene Silencing by RNA"
"3901","ENSDARP00000140302","R-DRE-70326","Glucose metabolism"
"3902","ENSDARP00000140302","R-DRE-1430728","Metabolism"
"3903","ENSDARP00000140302","R-DRE-71387","Metabolism of carbohydrates"
"3904","ENSDARP00000140302","R-DRE-70171","Glycolysis"
"3905","ENSDARP00000140345","R-DRE-166520","Signalling by NGF"
"3906","ENSDARP00000140345","R-DRE-193634","Axonal growth inhibition (RHOA activation)"
"3907","ENSDARP00000140345","R-DRE-193697","p75NTR regulates axonogenesis"
"3908","ENSDARP00000140345","R-DRE-193704","p75 NTR receptor-mediated signalling"
"3909","ENSDARP00000140345","R-DRE-162582","Signal Transduction"
"3910","ENSDARP00000140395","R-DRE-5654696","Downstream signaling of activated FGFR2"
"3911","ENSDARP00000140395","R-DRE-74160","Gene Expression"
"3912","ENSDARP00000140395","R-DRE-983705","Signaling by the B Cell Receptor (BCR)"
"3913","ENSDARP00000140395","R-DRE-180292","GAB1 signalosome"
"3914","ENSDARP00000140395","R-DRE-3700989","Transcriptional Regulation by TP53"
"3915","ENSDARP00000140395","R-DRE-1257604","PIP3 activates AKT signaling"
"3916","ENSDARP00000140395","R-DRE-186763","Downstream signal transduction"
"3917","ENSDARP00000140395","R-DRE-388841","Costimulation by the CD28 family"
"3918","ENSDARP00000140395","R-DRE-5654736","Signaling by FGFR1"
"3919","ENSDARP00000140395","R-DRE-1250342","PI3K events in ERBB4 signaling"
"3920","ENSDARP00000140395","R-DRE-5654710","PI-3K cascade:FGFR3"
"3921","ENSDARP00000140395","R-DRE-2424491","DAP12 signaling"
"3922","ENSDARP00000140395","R-DRE-5654716","Downstream signaling of activated FGFR4"
"3923","ENSDARP00000140395","R-DRE-187037","NGF signalling via TRKA from the plasma membrane"
"3924","ENSDARP00000140395","R-DRE-5654689","PI-3K cascade:FGFR1"
"3925","ENSDARP00000140395","R-DRE-6804757","Regulation of TP53 Degradation"
"3926","ENSDARP00000140395","R-DRE-5654741","Signaling by FGFR3"
"3927","ENSDARP00000140395","R-DRE-1433557","Signaling by SCF-KIT"
"3928","ENSDARP00000140395","R-DRE-198203","PI3K/AKT activation"
"3929","ENSDARP00000140395","R-DRE-186797","Signaling by PDGF"
"3930","ENSDARP00000140395","R-DRE-162582","Signal Transduction"
"3931","ENSDARP00000140395","R-DRE-5654695","PI-3K cascade:FGFR2"
"3932","ENSDARP00000140395","R-DRE-168249","Innate Immune System"
"3933","ENSDARP00000140395","R-DRE-5633007","Regulation of TP53 Activity"
"3934","ENSDARP00000140395","R-DRE-5654743","Signaling by FGFR4"
"3935","ENSDARP00000140395","R-DRE-194138","Signaling by VEGF"
"3936","ENSDARP00000140395","R-DRE-212436","Generic Transcription Pathway"
"3937","ENSDARP00000140395","R-DRE-1280218","Adaptive Immune System"
"3938","ENSDARP00000140395","R-DRE-5654708","Downstream signaling of activated FGFR3"
"3939","ENSDARP00000140395","R-DRE-6806003","Regulation of TP53 Expression and Degradation"
"3940","ENSDARP00000140395","R-DRE-2454202","Fc epsilon receptor (FCERI) signaling"
"3941","ENSDARP00000140395","R-DRE-190236","Signaling by FGFR"
"3942","ENSDARP00000140395","R-DRE-1236394","Signaling by ERBB4"
"3943","ENSDARP00000140395","R-DRE-177929","Signaling by EGFR"
"3944","ENSDARP00000140395","R-DRE-2172127","DAP12 interactions"
"3945","ENSDARP00000140395","R-DRE-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"3946","ENSDARP00000140395","R-DRE-166520","Signalling by NGF"
"3947","ENSDARP00000140395","R-DRE-5654720","PI-3K cascade:FGFR4"
"3948","ENSDARP00000140395","R-DRE-389356","CD28 co-stimulation"
"3949","ENSDARP00000140395","R-DRE-5654687","Downstream signaling of activated FGFR1"
"3950","ENSDARP00000140395","R-DRE-389357","CD28 dependent PI3K/Akt signaling"
"3951","ENSDARP00000140395","R-DRE-168256","Immune System"
"3952","ENSDARP00000140395","R-DRE-4420097","VEGFA-VEGFR2 Pathway"
"3953","ENSDARP00000140395","R-DRE-5654738","Signaling by FGFR2"
"3954","ENSDARP00000140395","R-DRE-1168372","Downstream signaling events of B Cell Receptor (BCR)"
"3955","ENSDARP00000140395","R-DRE-5218920","VEGFR2 mediated vascular permeability"
"3956","ENSDARP00000140401","R-DRE-70326","Glucose metabolism"
"3957","ENSDARP00000140401","R-DRE-1430728","Metabolism"
"3958","ENSDARP00000140401","R-DRE-71387","Metabolism of carbohydrates"
"3959","ENSDARP00000140401","R-DRE-70221","Glycogen breakdown (glycogenolysis)"
"3960","ENSDARP00000140408","R-DRE-6788656","Histidine"
"3961","ENSDARP00000140408","R-DRE-1430728","Metabolism"
"3962","ENSDARP00000140408","R-DRE-71291","Metabolism of amino acids and derivatives"
"3963","ENSDARP00000140408","R-DRE-71064","Lysine catabolism"
"3964","ENSDARP00000140464","R-DRE-1483257","Phospholipid metabolism"
"3965","ENSDARP00000140464","R-DRE-1483206","Glycerophospholipid biosynthesis"
"3966","ENSDARP00000140464","R-DRE-1430728","Metabolism"
"3967","ENSDARP00000140464","R-DRE-1483101","Synthesis of PS"
"3968","ENSDARP00000140464","R-DRE-556833","Metabolism of lipids and lipoproteins"
"3969","ENSDARP00000140560","R-DRE-622312","Inflammasomes"
"3970","ENSDARP00000140560","R-DRE-168643","Nucleotide-binding domain"
"3971","ENSDARP00000140560","R-DRE-844456","The NLRP3 inflammasome"
"3972","ENSDARP00000140560","R-DRE-168256","Immune System"
"3973","ENSDARP00000140560","R-DRE-168249","Innate Immune System"
"3974","ENSDARP00000140562","R-DRE-163200","Respiratory electron transport"
"3975","ENSDARP00000140562","R-DRE-1430728","Metabolism"
"3976","ENSDARP00000140562","R-DRE-6799198","Complex I biogenesis"
"3977","ENSDARP00000140562","R-DRE-1428517","The citric acid (TCA) cycle and respiratory electron transport"
"3978","ENSDARP00000140562","R-DRE-611105","Respiratory electron transport"
"3979","ENSDARP00000140596","R-DRE-420499","Class C/3 (Metabotropic glutamate/pheromone receptors)"
"3980","ENSDARP00000140596","R-DRE-881907","Gastrin-CREB signalling pathway via PKC and MAPK"
"3981","ENSDARP00000140596","R-DRE-388396","GPCR downstream signaling"
"3982","ENSDARP00000140596","R-DRE-500792","GPCR ligand binding"
"3983","ENSDARP00000140596","R-DRE-162582","Signal Transduction"
"3984","ENSDARP00000140596","R-DRE-416476","G alpha (q) signalling events"
"3985","ENSDARP00000140596","R-DRE-372790","Signaling by GPCR"
"3986","ENSDARP00000140596","R-DRE-416476","G alpha (q) signalling events"
"3987","ENSDARP00000140751","R-DRE-5621481","C-type lectin receptors (CLRs)"
"3988","ENSDARP00000140751","R-DRE-446652","Interleukin-1 signaling"
"3989","ENSDARP00000140751","R-DRE-448706","Interleukin-1 processing"
"3990","ENSDARP00000140751","R-DRE-1280215","Cytokine Signaling in Immune system"
"3991","ENSDARP00000140751","R-DRE-5607764","CLEC7A (Dectin-1) signaling"
"3992","ENSDARP00000140751","R-DRE-449147","Signaling by Interleukins"
"3993","ENSDARP00000140751","R-DRE-5660668","CLEC7A/inflammasome pathway"
"3994","ENSDARP00000140751","R-DRE-168256","Immune System"
"3995","ENSDARP00000140751","R-DRE-168249","Innate Immune System"
"3996","ENSDARP00000140769","R-DRE-112316","Neuronal System"
"3997","ENSDARP00000140769","R-DRE-8849932","SALM protein interactions at the synapse"
"3998","ENSDARP00000140823","R-DRE-1280218","Adaptive Immune System"
"3999","ENSDARP00000140823","R-DRE-2132295","MHC class II antigen presentation"
"4000","ENSDARP00000140823","R-DRE-168256","Immune System"
"4001","ENSDARP00000140839","R-DRE-426117","Cation-coupled Chloride cotransporters"
"4002","ENSDARP00000140839","R-DRE-425407","SLC-mediated transmembrane transport"
"4003","ENSDARP00000140839","R-DRE-382551","Transmembrane transport of small molecules"
"4004","ENSDARP00000140839","R-DRE-425393","Transport of inorganic cations/anions and amino acids/oligopeptides"
"4005","ENSDARP00000140909","R-DRE-109582","Hemostasis"
"4006","ENSDARP00000140909","R-DRE-983231","Factors involved in megakaryocyte development and platelet production"
"4007","ENSDARP00000140917","R-DRE-73894","DNA Repair"
"4008","ENSDARP00000140917","R-DRE-6783310","Fanconi Anemia Pathway"
"4009","ENSDARP00000140920","R-DRE-5621481","C-type lectin receptors (CLRs)"
"4010","ENSDARP00000140920","R-DRE-2173789","TGF-beta receptor signaling activates SMADs"
"4011","ENSDARP00000140920","R-DRE-1280215","Cytokine Signaling in Immune system"
"4012","ENSDARP00000140920","R-DRE-5607764","CLEC7A (Dectin-1) signaling"
"4013","ENSDARP00000140920","R-DRE-5607761","Dectin-1 mediated noncanonical NF-kB signaling"
"4014","ENSDARP00000140920","R-DRE-170834","Signaling by TGF-beta Receptor Complex"
"4015","ENSDARP00000140920","R-DRE-168256","Immune System"
"4016","ENSDARP00000140920","R-DRE-162582","Signal Transduction"
"4017","ENSDARP00000140920","R-DRE-5676590","NIK-->noncanonical NF-kB signaling"
"4018","ENSDARP00000140920","R-DRE-168249","Innate Immune System"
"4019","ENSDARP00000140920","R-DRE-5668541","TNFR2 non-canonical NF-kB pathway"
"4020","ENSDARP00000141005","R-DRE-448424","Interleukin-17 signaling"
"4021","ENSDARP00000141005","R-DRE-1280215","Cytokine Signaling in Immune system"
"4022","ENSDARP00000141005","R-DRE-449147","Signaling by Interleukins"
"4023","ENSDARP00000141005","R-DRE-168256","Immune System"
"4024","ENSDARP00000141007","R-DRE-163200","Respiratory electron transport"
"4025","ENSDARP00000141007","R-DRE-1430728","Metabolism"
"4026","ENSDARP00000141007","R-DRE-6799198","Complex I biogenesis"
"4027","ENSDARP00000141007","R-DRE-1428517","The citric acid (TCA) cycle and respiratory electron transport"
"4028","ENSDARP00000141007","R-DRE-611105","Respiratory electron transport"
"4029","ENSDARP00000141009","R-DRE-422475","Axon guidance"
"4030","ENSDARP00000141009","R-DRE-2022090","Assembly of collagen fibrils and other multimeric structures"
"4031","ENSDARP00000141009","R-DRE-3000178","ECM proteoglycans"
"4032","ENSDARP00000141009","R-DRE-3000171","Non-integrin membrane-ECM interactions"
"4033","ENSDARP00000141009","R-DRE-1474290","Collagen formation"
"4034","ENSDARP00000141009","R-DRE-1266738","Developmental Biology"
"4035","ENSDARP00000141009","R-DRE-1474244","Extracellular matrix organization"
"4036","ENSDARP00000141009","R-DRE-1474228","Degradation of the extracellular matrix"
"4037","ENSDARP00000141009","R-DRE-419037","NCAM1 interactions"
"4038","ENSDARP00000141009","R-DRE-186797","Signaling by PDGF"
"4039","ENSDARP00000141009","R-DRE-216083","Integrin cell surface interactions"
"4040","ENSDARP00000141009","R-DRE-1442490","Collagen degradation"
"4041","ENSDARP00000141009","R-DRE-375165","NCAM signaling for neurite out-growth"
"4042","ENSDARP00000141009","R-DRE-1650814","Collagen biosynthesis and modifying enzymes"
"4043","ENSDARP00000141009","R-DRE-162582","Signal Transduction"
"4044","ENSDARP00000141054","R-DRE-74160","Gene Expression"
"4045","ENSDARP00000141054","R-DRE-203927","MicroRNA (miRNA) biogenesis"
"4046","ENSDARP00000141054","R-DRE-211000","Gene Silencing by RNA"
"4047","ENSDARP00000141071","R-DRE-74160","Gene Expression"
"4048","ENSDARP00000141071","R-DRE-2990846","SUMOylation"
"4049","ENSDARP00000141071","R-DRE-1430728","Metabolism"
"4050","ENSDARP00000141071","R-DRE-597592","Post-translational protein modification"
"4051","ENSDARP00000141071","R-DRE-382551","Transmembrane transport of small molecules"
"4052","ENSDARP00000141071","R-DRE-2262752","Cellular responses to stress"
"4053","ENSDARP00000141071","R-DRE-1640170","Cell Cycle"
"4054","ENSDARP00000141071","R-DRE-211000","Gene Silencing by RNA"
"4055","ENSDARP00000141071","R-DRE-170822","Regulation of Glucokinase by Glucokinase Regulatory Protein"
"4056","ENSDARP00000141071","R-DRE-5578749","Transcriptional regulation by small RNAs"
"4057","ENSDARP00000141071","R-DRE-189200","Hexose transport"
"4058","ENSDARP00000141071","R-DRE-3371453","Regulation of HSF1-mediated heat shock response"
"4059","ENSDARP00000141071","R-DRE-3108232","SUMO E3 ligases SUMOylate target proteins"
"4060","ENSDARP00000141071","R-DRE-68886","M Phase"
"4061","ENSDARP00000141071","R-DRE-70153","Glucose transport"
"4062","ENSDARP00000141071","R-DRE-2980766","Nuclear Envelope Breakdown"
"4063","ENSDARP00000141071","R-DRE-3301854","Nuclear Pore Complex (NPC) Disassembly"
"4064","ENSDARP00000141071","R-DRE-425407","SLC-mediated transmembrane transport"
"4065","ENSDARP00000141071","R-DRE-71387","Metabolism of carbohydrates"
"4066","ENSDARP00000141071","R-DRE-72203","Processing of Capped Intron-Containing Pre-mRNA"
